amount,payment_method,failure_reason,customer_success_rate,retry_count,day_of_week,hour_of_day,is_recovered
8610.59,CARD,network_error,0.875442390473649,0,6,3,1
6344.48,UPI,bank_timeout,0.5156238817948695,2,0,18,1
854.94,CARD,insufficient_balance,0.837515522993593,1,0,16,0
2897.41,NETBANKING,account_issue,0.762576434065696,0,2,16,1
2090.95,NETBANKING,insufficient_balance,0.7261907112010442,0,2,5,0
4309.73,CARD,bank_timeout,0.5870503031977345,0,3,5,1
417.83,CARD,insufficient_balance,0.6484555546717562,0,2,7,0
2177.76,UPI,insufficient_balance,0.47175139584330184,2,5,16,0
3160.31,UPI,bank_timeout,0.3651316469278926,1,3,3,0
188.91,UPI,bank_timeout,0.6213402739920629,3,4,21,1
335.88,UPI,insufficient_balance,0.5758164474088296,0,4,7,0
142.7,UPI,bank_timeout,0.9742594058774398,1,5,11,1
837.64,UPI,account_issue,0.7698953996510989,0,2,7,0
2247.43,CARD,bank_timeout,0.7306716220193562,0,4,12,1
4926.37,UPI,bank_timeout,0.7506785692623494,0,0,8,0
1180.97,UPI,account_issue,0.8841872051826271,0,2,3,0
5589.33,UPI,invalid_payment_details,0.6661033253687758,1,6,14,0
275.86,UPI,bank_timeout,0.37191415554502105,0,2,6,1
199.66,UPI,temporary_bank_error,0.950808124984779,1,3,7,0
1037.38,NETBANKING,insufficient_balance,0.6074517680226074,1,0,19,0
1610.12,UPI,insufficient_balance,0.6558725390595699,2,1,15,0
1061.36,UPI,network_error,0.9495271224141808,2,0,16,0
138.73,UPI,insufficient_balance,0.8558010655103764,2,6,3,0
1003.13,CARD,invalid_payment_details,0.7039122651691233,2,3,3,0
297.53,CARD,insufficient_balance,0.47120285567183945,1,1,8,0
2142.38,UPI,network_error,0.5391255724360766,0,2,5,0
1582.24,NETBANKING,bank_timeout,0.3901479192914229,1,2,12,0
428.43,CARD,insufficient_balance,0.8811094825204662,0,6,13,0
655.98,UPI,account_issue,0.6492526521789359,0,1,14,0
380.23,UPI,account_issue,0.6253423832934903,2,4,15,0
1030.01,UPI,temporary_bank_error,0.9220977794757848,0,1,4,0
2850.19,UPI,bank_timeout,0.9126159714425999,1,3,4,1
409.23,CARD,bank_timeout,0.9462646987382141,0,6,5,0
1815.37,UPI,invalid_payment_details,0.9040022308337111,1,1,13,1
645.32,UPI,insufficient_balance,0.29155122471993844,2,3,22,0
496.27,UPI,insufficient_balance,0.8578152549806571,2,3,2,1
985.32,UPI,insufficient_balance,0.8028153834735509,0,2,13,0
389.46,CARD,temporary_bank_error,0.7465429166390087,2,2,10,0
630.4,UPI,insufficient_balance,0.8169786537387673,2,2,8,1
331.0,UPI,account_issue,0.9009008048327893,2,1,17,0
7822.23,CARD,bank_timeout,0.8903090622407959,3,1,5,0
1135.99,UPI,insufficient_balance,0.9329046515757478,0,0,3,1
544.72,UPI,temporary_bank_error,0.9389019404839241,2,5,0,0
1358.29,UPI,bank_timeout,0.7482230371471529,0,3,19,1
980.12,UPI,bank_timeout,0.7814634572021945,2,1,22,1
879.22,UPI,insufficient_balance,0.8002297744088295,1,2,14,0
2026.71,UPI,insufficient_balance,0.5990569175337651,0,3,18,0
2339.07,UPI,account_issue,0.816335672495187,0,3,22,0
645.16,UPI,insufficient_balance,0.7009006701668916,0,4,19,0
616.58,UPI,bank_timeout,0.9404005977930803,3,4,13,1
832.93,NETBANKING,insufficient_balance,0.7743732809076309,1,3,16,0
109.74,UPI,invalid_payment_details,0.6287506930724103,1,3,22,0
241.0,CARD,account_issue,0.6479247478314308,1,5,10,1
4302.17,CARD,account_issue,0.7750437819294818,2,0,17,0
5681.48,UPI,insufficient_balance,0.6039281822250391,2,2,2,0
854.88,CARD,bank_timeout,0.6740074320296741,0,4,1,1
1951.9,CARD,insufficient_balance,0.6505586991460374,4,1,9,0
1497.05,UPI,insufficient_balance,0.7577653844358322,1,5,16,0
23834.3,NETBANKING,insufficient_balance,0.975990995999723,1,0,5,0
3359.59,UPI,temporary_bank_error,0.6409078081355098,2,0,5,1
964.96,UPI,temporary_bank_error,0.4842053929968307,0,2,4,0
421.77,CARD,network_error,0.9908740118790335,0,5,14,0
219.98,UPI,bank_timeout,0.8891460785872742,1,1,19,0
1344.08,CARD,bank_timeout,0.8146160844333482,0,4,11,1
514.73,CARD,insufficient_balance,0.7883625099738474,0,2,20,1
264.47,NETBANKING,invalid_payment_details,0.6773496955783576,3,3,4,0
574.46,UPI,network_error,0.6512726703883376,1,0,14,0
371.84,NETBANKING,network_error,0.5577170097346072,2,3,3,0
5926.22,UPI,invalid_payment_details,0.9037016628090918,0,4,8,0
2648.21,UPI,temporary_bank_error,0.8284062118165617,1,4,4,0
1087.92,UPI,insufficient_balance,0.7796861435894556,1,3,13,1
4817.18,CARD,bank_timeout,0.559011427124044,1,3,8,0
1184.85,UPI,temporary_bank_error,0.8910255161982352,5,0,19,1
463.46,UPI,network_error,0.911597300558153,0,1,1,1
5029.74,UPI,invalid_payment_details,0.6856503088605439,1,3,14,0
1879.78,UPI,insufficient_balance,0.5609728668349486,3,2,14,0
388.68,NETBANKING,insufficient_balance,0.8361361097622084,3,4,14,0
906.56,UPI,insufficient_balance,0.7410824653872927,1,2,2,0
456.86,UPI,insufficient_balance,0.8635993230926398,1,4,13,0
275.12,CARD,invalid_payment_details,0.8286768498977426,1,0,1,0
2768.82,UPI,bank_timeout,0.7707899792501558,3,4,16,0
7401.34,CARD,temporary_bank_error,0.7549691280795486,3,6,6,1
270.81,UPI,insufficient_balance,0.5296313514204,1,4,3,0
1925.55,UPI,insufficient_balance,0.894205544147715,0,5,18,0
572.12,UPI,insufficient_balance,0.7075527032677493,1,0,20,1
673.76,UPI,insufficient_balance,0.6988435931246131,2,3,22,0
606.44,CARD,network_error,0.7301983805122628,2,3,14,0
462.21,UPI,insufficient_balance,0.6854682999025777,1,4,15,0
1151.16,CARD,insufficient_balance,0.9068963964467935,2,6,19,1
477.73,UPI,account_issue,0.6556208997691643,0,1,3,0
1437.21,UPI,insufficient_balance,0.7160063378386524,0,2,15,0
1042.9,CARD,insufficient_balance,0.6972438325684913,3,0,9,0
863.55,CARD,bank_timeout,0.8322042537533434,0,0,8,1
442.5,CARD,network_error,0.5338925150302428,1,4,7,0
615.99,CARD,temporary_bank_error,0.5871806013115278,1,4,10,0
2334.12,UPI,network_error,0.8244256184754205,0,2,1,1
1809.7,CARD,temporary_bank_error,0.7139071195384191,3,5,4,0
412.59,UPI,insufficient_balance,0.8991145004812741,0,0,4,0
1211.16,UPI,insufficient_balance,0.8392643368757106,2,3,2,1
2324.79,NETBANKING,invalid_payment_details,0.7934018263716162,0,4,3,1
206.56,UPI,invalid_payment_details,0.8188633187666209,0,6,23,0
1888.16,CARD,network_error,0.5257279754456103,2,6,7,0
565.31,UPI,bank_timeout,0.4912765775932359,0,5,3,1
1940.3,UPI,insufficient_balance,0.7945384746663792,1,0,12,0
511.19,UPI,insufficient_balance,0.728211922566378,0,3,10,0
180.39,UPI,insufficient_balance,0.6659025000331616,0,0,6,0
215.39,UPI,insufficient_balance,0.8018535035778694,0,5,6,1
1150.65,UPI,account_issue,0.926920788066953,1,3,4,0
1421.86,CARD,insufficient_balance,0.5996113333264163,0,4,8,0
443.94,UPI,insufficient_balance,0.8526357755594905,1,5,23,0
2076.82,UPI,temporary_bank_error,0.5281550926371527,3,5,21,0
208.2,CARD,bank_timeout,0.8071295658579126,2,3,10,1
1026.51,NETBANKING,insufficient_balance,0.6993858162577518,0,0,18,0
326.68,UPI,network_error,0.6940190107992162,2,1,2,0
571.44,CARD,invalid_payment_details,0.47962227793360396,2,1,14,0
1149.86,UPI,insufficient_balance,0.6291746630618826,0,1,21,1
463.86,UPI,invalid_payment_details,0.82966476055296,1,6,9,0
746.54,CARD,insufficient_balance,0.7512342815707033,1,5,21,0
2999.78,NETBANKING,network_error,0.9808933576197097,1,4,3,1
615.91,UPI,insufficient_balance,0.730891276684493,2,4,12,1
2529.29,UPI,bank_timeout,0.8198740881864762,0,0,12,1
354.35,UPI,bank_timeout,0.5582181288943903,1,1,7,0
1862.74,UPI,account_issue,0.6522620830207753,1,2,8,0
4635.82,CARD,network_error,0.32307355270426,2,6,8,0
92.61,UPI,invalid_payment_details,0.8061158973339415,0,2,9,0
494.28,UPI,insufficient_balance,0.8931413880710004,1,1,19,1
1952.9,UPI,network_error,0.5717149091960446,3,6,21,0
895.12,CARD,insufficient_balance,0.5953030306102516,1,4,8,0
1589.45,UPI,bank_timeout,0.8183570867866324,0,6,17,1
599.45,CARD,bank_timeout,0.9173197228287324,1,4,15,1
1195.82,NETBANKING,insufficient_balance,0.6961373870743686,0,5,16,0
938.54,UPI,insufficient_balance,0.6296940883079114,1,2,8,1
3525.52,CARD,invalid_payment_details,0.7912043776943627,0,2,0,0
1414.34,CARD,insufficient_balance,0.8662041614915675,1,6,18,0
1537.02,UPI,insufficient_balance,0.4938853892410803,0,4,2,0
726.42,UPI,network_error,0.6645510611650384,0,4,2,0
673.44,CARD,insufficient_balance,0.7722466621178257,1,3,6,1
711.55,UPI,insufficient_balance,0.7966841997895815,1,6,1,0
1626.93,UPI,bank_timeout,0.5999174207492143,3,3,0,0
719.83,UPI,insufficient_balance,0.6279541285859112,2,2,21,0
1465.24,CARD,temporary_bank_error,0.9023400566000419,0,6,14,0
8737.69,UPI,temporary_bank_error,0.5236382671382754,0,4,17,1
2620.51,UPI,bank_timeout,0.7709823475688335,1,1,10,0
791.54,UPI,insufficient_balance,0.8136960124823,4,0,20,0
3645.37,CARD,bank_timeout,0.9572886507571541,1,0,3,1
729.18,UPI,insufficient_balance,0.6878564962084361,2,4,8,0
142.86,UPI,insufficient_balance,0.7796087786550847,0,4,19,0
400.18,UPI,insufficient_balance,0.5045066167801233,1,2,6,0
168.88,UPI,account_issue,0.690146261009822,2,1,14,0
771.62,UPI,insufficient_balance,0.811965648496565,3,2,19,0
1117.02,CARD,bank_timeout,0.6204142884533793,2,5,12,1
5863.12,CARD,insufficient_balance,0.7350055893913781,2,1,7,0
1520.7,CARD,bank_timeout,0.809674350289155,0,5,0,1
880.86,UPI,insufficient_balance,0.7183850871562374,2,2,15,0
2513.43,UPI,temporary_bank_error,0.7339167166486166,2,6,21,0
120.16,NETBANKING,bank_timeout,0.9476722996187883,3,4,18,1
1387.99,UPI,insufficient_balance,0.6124318283272467,1,4,23,0
2370.52,CARD,insufficient_balance,0.6614099830909732,0,2,2,0
249.99,NETBANKING,insufficient_balance,0.4948064092037056,2,5,10,1
3441.81,CARD,bank_timeout,0.5816572315964302,0,5,20,1
1538.4,UPI,insufficient_balance,0.8483292759939589,1,2,23,0
723.94,UPI,bank_timeout,0.7324990012200316,0,3,21,1
2064.79,UPI,insufficient_balance,0.3942785780389092,0,6,12,0
10622.11,CARD,account_issue,0.49926317199971637,0,0,10,0
1315.36,CARD,bank_timeout,0.718647885991023,2,3,4,0
1405.6,CARD,invalid_payment_details,0.8480713623877028,0,3,22,0
692.73,UPI,temporary_bank_error,0.7851149668663415,0,1,2,0
468.79,CARD,temporary_bank_error,0.9052677760365724,0,6,17,0
2515.77,CARD,insufficient_balance,0.8640745373754496,2,5,4,0
465.87,UPI,account_issue,0.5494618860036866,2,1,13,0
1177.99,UPI,bank_timeout,0.5010138227669573,2,5,10,0
680.17,CARD,bank_timeout,0.8815488784178249,0,1,10,0
1770.43,UPI,invalid_payment_details,0.7294102531071681,0,1,9,0
1530.98,UPI,insufficient_balance,0.8698799222234214,1,4,4,0
3094.99,UPI,bank_timeout,0.49608096005984575,0,6,19,0
658.51,CARD,bank_timeout,0.6866715066228033,0,5,15,0
837.25,UPI,insufficient_balance,0.6180343549995004,1,0,5,0
412.09,UPI,invalid_payment_details,0.8198982558413341,0,1,2,0
703.25,CARD,insufficient_balance,0.6319483428269899,0,4,10,0
1599.27,CARD,network_error,0.652584402527479,1,3,23,1
2337.85,CARD,temporary_bank_error,0.9402681077637993,0,0,6,0
436.08,UPI,account_issue,0.7806104858576718,1,4,7,0
2616.53,UPI,invalid_payment_details,0.9317726656778815,3,3,20,0
4254.1,CARD,insufficient_balance,0.9266752473559259,0,3,19,0
1658.11,NETBANKING,bank_timeout,0.8090716692315951,1,6,16,0
7163.8,UPI,bank_timeout,0.44990815857528055,1,4,3,0
505.84,UPI,network_error,0.9452167488951172,0,4,5,1
315.87,UPI,insufficient_balance,0.6061153126067755,1,5,3,0
185.17,CARD,network_error,0.576983438916285,1,4,22,0
4895.37,UPI,insufficient_balance,0.7109056970673434,2,4,9,0
2109.84,UPI,insufficient_balance,0.8483679921178331,1,4,23,0
1037.34,UPI,bank_timeout,0.967827296456636,0,5,6,1
1450.94,UPI,network_error,0.8164462804633499,2,5,10,1
355.85,UPI,temporary_bank_error,0.720102030656349,0,1,3,0
12654.3,NETBANKING,network_error,0.6309551393536742,1,2,20,1
1247.9,CARD,bank_timeout,0.6103359588093815,3,5,2,1
1223.41,UPI,insufficient_balance,0.6354579861201946,1,1,15,0
2265.99,UPI,insufficient_balance,0.7352378421433545,3,6,13,0
1774.03,UPI,network_error,0.7775660410537109,0,2,15,1
1371.81,CARD,insufficient_balance,0.757161060167045,1,5,5,0
497.47,UPI,account_issue,0.7054651929780646,1,2,15,0
1757.18,NETBANKING,insufficient_balance,0.7731784347870779,1,5,8,1
7201.36,CARD,insufficient_balance,0.6091923752145348,0,5,14,0
4210.85,UPI,account_issue,0.5362882129530188,0,2,14,0
5394.78,CARD,invalid_payment_details,0.769031811057375,0,1,9,0
657.72,CARD,insufficient_balance,0.8478568417013245,1,4,2,1
407.64,UPI,insufficient_balance,0.4720677657968494,0,5,18,1
967.01,UPI,temporary_bank_error,0.881210704339443,1,0,2,0
1159.48,UPI,account_issue,0.7759253632404468,0,1,9,0
3275.39,UPI,invalid_payment_details,0.7109031371496608,0,4,0,0
201.85,UPI,insufficient_balance,0.7253294092223159,1,6,22,1
5062.17,UPI,bank_timeout,0.610247458347451,0,5,16,0
936.35,UPI,insufficient_balance,0.5199156130831726,0,0,16,0
715.6,UPI,insufficient_balance,0.29466122829632146,1,2,2,1
398.57,NETBANKING,insufficient_balance,0.6906560689619886,0,5,12,1
209.59,CARD,insufficient_balance,0.6086614298900052,1,6,14,0
2497.81,CARD,temporary_bank_error,0.6949104639115078,0,1,10,0
1180.06,UPI,bank_timeout,0.5439539715948961,0,0,8,0
301.88,CARD,network_error,0.5089052237262374,1,2,18,0
300.34,NETBANKING,temporary_bank_error,0.7058237367798919,0,0,6,1
783.85,UPI,insufficient_balance,0.8607000903907717,2,3,19,1
5819.8,CARD,insufficient_balance,0.7920029232968909,1,4,10,0
845.91,UPI,insufficient_balance,0.8262462444309808,2,4,18,0
243.92,CARD,invalid_payment_details,0.7546073636382088,1,3,16,0
857.7,CARD,network_error,0.7508550223204168,1,5,23,0
834.87,NETBANKING,bank_timeout,0.866638151476989,2,6,5,1
73.93,UPI,invalid_payment_details,0.8444887902672765,0,0,0,0
1038.68,UPI,insufficient_balance,0.4584573453367881,1,2,13,1
870.5,UPI,insufficient_balance,0.5498696470914154,2,4,11,0
2199.99,UPI,bank_timeout,0.4854407664632336,0,4,3,0
6967.11,UPI,account_issue,0.8461567189739299,2,4,10,0
3383.16,UPI,insufficient_balance,0.8098413212831304,1,1,8,1
838.08,CARD,insufficient_balance,0.8781127600252628,2,3,19,0
362.66,UPI,bank_timeout,0.7088937122932694,0,1,0,0
14376.64,CARD,insufficient_balance,0.6133196325915553,1,0,4,0
1163.54,UPI,account_issue,0.4432994769713062,1,0,10,0
1112.02,UPI,bank_timeout,0.748639830937332,2,2,11,1
1070.49,CARD,bank_timeout,0.4218623370532967,1,0,5,0
1336.87,CARD,invalid_payment_details,0.6203080222165853,1,5,19,0
949.22,UPI,account_issue,0.7697172828026788,2,4,9,0
617.91,CARD,insufficient_balance,0.9618176089767748,0,4,12,1
634.69,UPI,bank_timeout,0.6626114555562371,0,4,10,0
1061.3,CARD,insufficient_balance,0.5058028591382218,1,4,7,0
636.88,CARD,invalid_payment_details,0.8860852254856241,0,5,20,0
537.62,UPI,account_issue,0.665618256913884,1,5,12,0
1219.79,NETBANKING,bank_timeout,0.20687150214238645,2,5,16,0
849.82,CARD,invalid_payment_details,0.7459771356419592,1,5,12,0
4934.43,NETBANKING,bank_timeout,0.9157599109463973,1,6,17,1
77.4,CARD,invalid_payment_details,0.8389368145578117,1,5,7,0
3266.61,CARD,insufficient_balance,0.6575400017353921,0,6,15,0
3812.67,UPI,insufficient_balance,0.6109943615432603,1,4,14,0
137.91,UPI,account_issue,0.4991298560683785,0,4,9,0
778.46,NETBANKING,insufficient_balance,0.517092278581053,0,2,20,0
756.39,CARD,network_error,0.5253692034746559,3,5,13,0
268.4,UPI,account_issue,0.7168994542553168,0,4,9,1
503.8,UPI,network_error,0.7298756982341094,2,1,16,0
361.2,CARD,invalid_payment_details,0.7530125083532483,0,4,5,0
6325.03,UPI,bank_timeout,0.9181420633082613,2,3,9,0
2795.25,UPI,invalid_payment_details,0.9161823727325182,0,5,8,0
3911.03,UPI,bank_timeout,0.6840396754640177,2,6,7,1
2256.73,CARD,bank_timeout,0.552398516975537,1,5,1,0
354.59,UPI,bank_timeout,0.9656932542316442,0,1,8,0
649.03,UPI,temporary_bank_error,0.7825165317861209,2,2,18,0
1788.93,CARD,insufficient_balance,0.5287068076846543,2,6,10,0
323.07,CARD,network_error,0.5761915620546565,0,4,1,0
2237.24,UPI,insufficient_balance,0.8908228129646896,1,2,18,0
862.36,UPI,insufficient_balance,0.6669002827303622,2,5,5,0
753.84,UPI,temporary_bank_error,0.5571617360160147,1,0,23,1
2232.68,CARD,insufficient_balance,0.7880349275474271,1,6,22,0
1710.03,UPI,network_error,0.7470992850975894,1,5,3,1
764.36,UPI,bank_timeout,0.6423663271497186,0,3,0,0
3495.84,CARD,invalid_payment_details,0.6650539574053383,0,1,7,0
372.02,NETBANKING,account_issue,0.6808970620772826,1,5,6,0
2030.29,UPI,insufficient_balance,0.6995704103859413,1,3,14,0
1984.46,UPI,bank_timeout,0.5332376776861304,0,4,1,0
804.69,UPI,insufficient_balance,0.29350468424380505,1,2,22,0
1519.49,UPI,bank_timeout,0.4786231696540754,0,5,22,1
313.84,UPI,account_issue,0.7747484635698204,2,6,16,0
2762.87,UPI,insufficient_balance,0.44404780825465645,2,0,4,0
911.51,UPI,invalid_payment_details,0.8812036133752267,0,0,22,0
650.2,UPI,insufficient_balance,0.3710424294891636,1,5,8,0
3130.69,CARD,insufficient_balance,0.725475655787356,0,6,23,0
542.21,CARD,insufficient_balance,0.8302268189948484,0,2,20,0
268.15,UPI,insufficient_balance,0.8838876448898858,1,4,18,0
231.22,NETBANKING,bank_timeout,0.6279724794078546,1,5,17,1
2010.24,CARD,insufficient_balance,0.5006755218461492,1,6,22,0
304.77,NETBANKING,temporary_bank_error,0.5029145109832155,2,6,4,0
6341.02,UPI,temporary_bank_error,0.5050186898695949,1,0,19,0
136.74,UPI,bank_timeout,0.8068061649425208,1,4,3,0
5981.68,UPI,bank_timeout,0.584898086163251,1,3,8,1
1354.27,UPI,temporary_bank_error,0.8590915611841204,1,2,12,0
995.54,UPI,account_issue,0.8680328848539055,0,5,9,0
635.93,CARD,insufficient_balance,0.8113107989639564,0,0,20,1
1634.57,UPI,account_issue,0.7837932140924232,0,5,19,0
1056.13,CARD,insufficient_balance,0.5667793229164623,2,0,14,1
3305.36,UPI,bank_timeout,0.600339932644938,0,0,6,0
1229.33,CARD,bank_timeout,0.7110352849792875,1,6,16,0
1274.49,UPI,account_issue,0.6808010113822109,1,6,3,0
762.34,NETBANKING,insufficient_balance,0.9023793094265297,1,2,2,0
1035.93,UPI,insufficient_balance,0.4098831539394616,0,3,10,0
1491.89,NETBANKING,invalid_payment_details,0.8029701584635343,1,4,23,0
198.31,UPI,invalid_payment_details,0.6372873048664387,0,3,3,0
284.81,CARD,bank_timeout,0.5687525566442433,2,6,20,1
2305.99,UPI,network_error,0.6780199630654471,1,1,17,1
1300.97,CARD,account_issue,0.6324745377073694,1,6,18,0
912.34,CARD,bank_timeout,0.7822391733394312,1,1,19,0
1117.04,CARD,insufficient_balance,0.819542251103278,0,6,20,1
1552.44,UPI,bank_timeout,0.6587488221011388,0,2,2,0
639.21,CARD,temporary_bank_error,0.5625259413700182,0,4,0,1
503.56,UPI,invalid_payment_details,0.762415646725859,0,5,23,0
1333.88,UPI,bank_timeout,0.8087940551684747,4,3,8,0
412.25,UPI,insufficient_balance,0.8322936397081643,0,6,17,1
1649.54,UPI,invalid_payment_details,0.8172890090428148,1,2,15,0
199.82,CARD,network_error,0.735553693870002,0,6,16,1
3069.15,UPI,bank_timeout,0.9889320646921609,2,5,20,0
1759.17,UPI,insufficient_balance,0.516209808996785,2,0,11,0
1416.62,CARD,account_issue,0.9147386382030678,0,4,0,0
2929.8,NETBANKING,insufficient_balance,0.5474049049213612,1,5,22,0
5799.2,CARD,network_error,0.7237111434470973,2,4,6,1
3024.1,CARD,bank_timeout,0.44932233616548484,1,3,13,1
174.01,UPI,network_error,0.6739186208092524,1,6,19,0
305.03,CARD,bank_timeout,0.6607516645141703,0,1,3,0
587.09,NETBANKING,network_error,0.9436014849038384,2,4,13,0
1125.62,UPI,insufficient_balance,0.5513785943854445,3,0,14,0
1840.25,UPI,network_error,0.6540022841993158,2,5,13,1
530.73,CARD,insufficient_balance,0.6950123695349919,1,2,18,0
1321.82,NETBANKING,insufficient_balance,0.8268806488304908,0,2,15,1
515.23,UPI,bank_timeout,0.7506596916635577,2,2,17,0
594.95,UPI,network_error,0.7310721189910638,1,2,8,1
268.63,CARD,account_issue,0.94522237619329,3,4,20,0
435.62,UPI,account_issue,0.6466532936968972,0,5,12,0
283.81,UPI,insufficient_balance,0.7623022333012596,2,1,23,0
413.28,CARD,insufficient_balance,0.6123367190399747,0,5,17,1
3145.23,UPI,insufficient_balance,0.6899625909829474,1,1,8,1
424.37,UPI,insufficient_balance,0.6752834295667646,1,2,1,0
15250.72,NETBANKING,network_error,0.9884974717466458,0,4,12,0
1796.0,CARD,insufficient_balance,0.5351757941983173,1,0,8,0
1319.27,CARD,bank_timeout,0.8578831736336484,2,1,1,1
464.82,CARD,invalid_payment_details,0.5152365316294717,2,1,23,0
2209.03,CARD,account_issue,0.35771206390483673,1,3,1,0
616.69,CARD,account_issue,0.6611950417610034,0,6,12,0
1238.94,UPI,invalid_payment_details,0.7982461796817947,0,5,1,0
14187.05,CARD,insufficient_balance,0.7840667730655324,1,1,14,0
996.19,UPI,account_issue,0.8806044255152835,1,0,14,1
3460.86,CARD,insufficient_balance,0.7938734225861455,0,6,23,0
542.84,UPI,insufficient_balance,0.872061067275883,0,5,9,0
1058.93,UPI,insufficient_balance,0.5554640182612495,2,2,22,0
6443.33,UPI,insufficient_balance,0.8664376131583962,2,6,0,0
585.83,CARD,bank_timeout,0.8620446035399221,2,0,9,1
6717.35,NETBANKING,insufficient_balance,0.9394152195663544,2,4,13,0
2225.53,NETBANKING,temporary_bank_error,0.6112537674104711,1,2,6,1
624.86,UPI,invalid_payment_details,0.5463014540292651,0,3,12,0
